data_publicacao,diario,secao,subsecao1,subsecao2,subsecao3,subsecao4,subsecao5,nome_materia,materia,link_materia_oficial,texto
[0802019-57.2013.8.20.0001] [0800428-26.2014.8.20.0001]
[0817805-11.2015.8.20.5001] [0813733-15.2014.8.20.5001]
[0800673-04.2016.8.20.5001] [0803302-26.2014.8.20.6001]
[0806917-17.2014.8.20.5001] [0808700-43.2013.8.20.0001]
[0818930-43.2017.8.20.5001] [0845549-44.2016.8.20.5001]
[0803748-55.2012.8.20.0001] [0803369-76.2017.8.20.5001]
[0803318-06.2012.8.20.0001] [0805093-22.2013.8.20.0001]
[0849440-10.2015.8.20.5001] [0835146-50.2015.8.20.5001]
[0826738-70.2015.8.20.5001] [0804981-61.2014.8.20.6001]
[0818542-43.2017.8.20.5001] [0823638-05.2018.8.20.5001]
[0835238-57.2017.8.20.5001] [0818837-85.2014.8.20.5001]
[0849342-54.2017.8.20.5001] [0830706-40.2017.8.20.5001]
[0812350-60.2018.8.20.5001] [0823198-43.2017.8.20.5001]
[0853556-59.2015.8.20.5001] [0810178-19.2016.8.20.5001]
[0838686-38.2017.8.20.5001] [0851307-67.2017.8.20.5001]
[0803782-89.2017.8.20.5001] [0807403-60.2018.8.20.5001]
[0844861-48.2017.8.20.5001] [0800742-65.2018.8.20.5001]
[0804478-91.2018.8.20.5001] [0822178-17.2017.8.20.5001]
[0827216-10.2017.8.20.5001] [0817406-11.2017.8.20.5001]
Total de Processos (50)




ANTÔNIO
  PEREIRA DE ALMEIDA NETO


[0831538-39.2018.8.20.5001] [0802648-61.2016.8.20.5001]
[0855003-82.2015.8.20.5001] [0819824-82.2018.8.20.5001]
[0823345-35.2018.8.20.5001] [0846967-17.2016.8.20.5001]
[0849015-80.2015.8.20.5001] [0831744-87.2017.8.20.5001]
[0805790-92.2016.8.20.5124] [0818362-56.2019.8.20.5001]
[0844367-18.2019.8.20.5001] [0824283-93.2019.8.20.5001]
[0808130-82.2019.8.20.5001] [0823330-37.2016.8.20.5001]
[0821878-55.2017.8.20.5001] [0835033-96.2015.8.20.5001]
[0803745-32.2014.8.20.0001] [0819312-02.2018.8.20.5001]
[0827816-94.2018.8.20.5001] [0811471-19.2019.8.20.5001]
[0848677-04.2018.8.20.5001] [0828138-17.2018.8.20.5001]
[0850761-12.2017.8.20.5001] [0848564-84.2017.8.20.5001]
[0800517-12.2019.8.20.5130] [0800295-44.2019.8.20.5130]
Total de Processos (26)




BRUNO
  PROENÇA ALENCAR


[0831488-13.2018.8.20.5001] [0802648-61.2016.8.20.5001]
[0845028-02.2016.8.20.5001] [0855461-65.2016.8.20.5001]
[0829710-13.2015.8.20.5001] [0803629-27.2015.8.20.5001]
[0804927-20.2016.8.20.5001] [0820696-34.2017.8.20.5001]
[0835479-60.2019.8.20.5001] [0824344-90.2015.8.20.5001]
[0836872-20.2019.8.20.5001] [0836882-64.2019.8.20.5001]
[0804421-78.2015.8.20.5001] [0834228-07.2019.8.20.5001]
[0809113-81.2019.8.20.5001] [0809286-08.2019.8.20.5001]
[0805598-72.2018.8.20.5001] [0802654-63.2019.8.20.5001]
[0815964-15.2015.8.20.5001] [0827675-80.2015.8.20.5001]
[0845041-35.2015.8.20.5001] [0810081-19.2016.8.20.5001]
[0819300-85.2018.8.20.5001] [0821416-64.2018.8.20.5001]
[0802323-81.2019.8.20.5001] [0522173-72.2018.4.05.8400]
Total de Processos (26)




DÁRIO
  PAIVA DE MACÊDO


[0819829-07.2018.8.20.5001] [0816809-08.2018.8.20.5001]
[0817899-17.2019.8.20.5001] [0836791-42.2017.8.20.5001]
[0851299-90.2017.8.20.5001] [0819326-20.2017.8.20.5001]
[0839173-42.2016.8.20.5001] [0815656-37.2018.8.20.5001]
[0855254-95.2018.8.20.5001] [0833196-35.2017.8.20.5001]
[0800634-02.2019.8.20.5001] [0825385-24.2017.8.20.5001]
[0810099-35.2019.8.20.5001] [0808904-15.2019.8.20.5001]
[0835693-51.2019.8.20.5001] [0813156-95.2018.8.20.5001]
[0834189-10.2019.8.20.5001] [0836672-13.2019.8.20.5001]
[0833240-83.2019.8.20.5001] [0876139-33.2018.8.20.5001]
[0851385-95.2016.8.20.5001] [0822006-46.2015.8.20.5001]
[0803066-62.2017.8.20.5001] [0842784-66.2017.8.20.5001]
[0800520-64.2019.8.20.5130] Total de Processos (25)




JANSENIO ALVES
  ARAÚJO DE OLIVEIRA


[0822545-41.2017.8.20.5001] [01510114.000120/2018-89]
[0805772-07.2018.4.05.8405] [0839457-84.2015.8.20.5001]
[0821570-82.2018.8.20.5001] [0814958-02.2016.8.20.5001]
[0813696-80.2017.8.20.5001] [0821076-57.2017.8.20.5001]
[0818783-46.2019.8.20.5001] [0846634-02.2015.8.20.5001]
[0855649-92.2015.8.20.5001] [0837128-60.2019.8.20.5001]
[0836319-70.2019.8.20.5001] [0836434-91.2019.8.20.5001]
[0837865-63.2019.8.20.5001] [0802867-74.2016.8.20.5001]
[0835682-22.2019.8.20.5001] [0837922-81.2019.8.20.5001]
[0852090-93.2016.8.20.5001] [0845524-31.2016.8.20.5001]
[0851083-03.2015.8.20.5001] [0815291-85.2015.8.20.5001]
[0831202-06.2016.8.20.5001] [0847375-42.2015.8.20.5001]
[0854681-91.2017.8.20.5001] [0823127-07.2018.8.20.5001]
[0836876-57.2019.8.20.5001] [0800030-82.2019.8.20.5149]
[0800545-77.2019.8.20.5130] [0800392-44.2019.8.20.5130]
Total de Processos (30)




FILIPE ALVES DE
  LIMA COSTA


[0515768-83.2019.4.05.8400] [0520661-20.2019.4.05.8400]
[0845490-51.2019.8.20.5001] [0501566-86.2019.4.05.8405]
[0817835-07.2019.8.20.5001] [0109191-23.2015.8.20.0001]
[0843670-02.2016.8.20.5001] [0502239-94.2019.4.05.8400]
[0517504-73.2018.4.05.8400] [0510502-18.2019.4.05.8400]
[0510070-96.2019.4.05.8400] [0510827--71.2011.4.05.8400]
[0811187-20.2017.4.05.8400] [0004715-12.2012.4.05.8400]
[0807638-31.2019.4.05.8400] [0805321-60.2019.4.05.8400]
[0511949-41.2019.4.05.8400] [0513110-86.2019.4.05.8400]
[0500336-58.2018.4.05.8400] [0506038-58.2013.4.05.8400]
[0511836-63.2014.4.05.8400] [0503780-36.2017.4.05.8400]
[0514654-12.2019.4.05.8400] [0802088-55.2018.8.20.5129]
[0801722-79.2019.8.20.5129] [0100697-69.2018.8.20.0162]
Total de Processos (26)




ADRIANA TORQUATO
  DA SILVA


[0500234-47.2019.4.05.9840] [00110013.012735/2019-53]
[2017.011518-3] [0817195-04.2019.8.20.5001] [0817487-23.2018.8.20.5001]
[0830149-19.2018.8.20.5001] [0848490-64.2016.8.20.5001]
[0803495-29.2017.8.20.5001] [0858839-58.2018.8.20.5001]
[0816661-60.2019.8.20.5001] [0823402-19.2019.8.20.5001]
[0848508-17.2018.8.20.5001] [0817356-14.2019.8.20.5001]
[0821767-37.2018.8.20.5001] [0869622-12.2018.8.20.5001]
[0829147-14.2018.8.20.5001] [0851315-10.2018.8.20.5001]
[0844187-36.2018.8.20.5001] [0817478-32.2016.8.20.5001]
[0827713-53.2019.8.20.5001] [0830532-65.2016.8.20.5001]
[0815009-81.2014.8.20.5001] [0837630-67.2017.8.20.5001]
[0823308-76.2016.8.20.5001] [0819267-32.2017.8.20.5001]
[0812529-57.2019.8.20.5001] [0827779-33.2019.8.20.5001]
[0879774-22.2018.8.20.5001] [0802201-68.2019.8.20.5001]
[0808979-54.2019.8.20.5001] [0805769-04.2012.8.20.0001]
[0810096-56.2014.8.20.5001] [0818347-58.2017.8.20.5001]
[0840417-98.2019.8.20.5001] [0819027-72.2019.8.20.5001]
[0849073-78.2018.8.20.5001] [0822824-56.2019.8.20.5001]
[0820132-84.2019.8.20.5001] [0820132-84.2019.8.20.5001]
[0821752-68.2018.8.20.5001] [0821483-92.2019.8.20.5001]
[0823394-42.2019.8.20.5001] [0811465-12.2019.8.20.5001]
[0814343-07.2019.8.20.5001] [0817058-22.2019.8.20.5001]
[0826753-97.2019.8.20.5001] [0824041-37.2019.8.20.5001]
[0836933-46.2017.8.20.5001] [0808426-75.2017.8.20.5001]
[0813665-89.2019.8.20.5001] [0843760-73.2017.8.20.5001]
[0813298-65.2019.8.20.5001] [0808788-09.2019.8.20.5001]
[0807149-53.2019.8.20.5001] [0876296-06.2018.8.20.5001]
[0809398-74.2019.8.20.5001] [0814734-59.2019.8.20.5001]
[0870493-42.2018.8.20.5001] [0817332-83.2019.8.20.5001]
[0805599-23.2019.8.20.5001] [0805242-43.2019.8.20.5001]
[0810909-10.2019.8.20.5001] [0824963-78.2019.8.20.5001]
[0817424-61.2019.8.20.5001] [0831879-31.2019.8.20.5001]
[0812698-44.2019.8.20.5001] [0812656-92.2019.8.20.5001]
[0801702-15.2019.8.20.5121] [0801701-30.2019.8.20.5121]
[0838742-03.2019.8.20.5001] [0833252-97.2019.8.20.5001]
[0814300-70.2019.8.20.5001] [0809185-68.2019.8.20.5001]
[0802583-29.2019.8.20.0000] [0803490-04.2019.8.20.0000]
[2017.020775-4] [0803425-09.2019.8.20.0000] [0801314-52.2019.8.20.0000]
[0801860-10.2019.8.20.0000] [2018.003508-4]
Total de
  Processos (80)




ANA
  CLÁUDIA BULHÕES PORPINO DE MACEDO


[0000232-12.2019.5.21.0042] [2016.020957-3]
[2007.001419-6] [0806590-98.2018.8.20.0000] [2016.004392-0]
[0875209-15.2018.8.20.5001] [0847589-96.2016.8.20.5001]
[0208000-07.1991.5.21.0003] [0851693-34.2016.8.20.5001]
[2017.018829-6] Total de Processos (10)




RICARDO GEORGE
  FURTADO DE MENDONÇA MENEZES


[01110030.003020/2019-37] [0112800-09.2018.8.20.0001]
[0000890-57.2018.5.21.0014] [0857064-76.2016.8.20.5001]
[0801497-23.2019.8.20.0000] [0803216-40.2019.8.20.0000]
[2016.011892-8] [2016.006027-0] [2017.004850-7]
[0803948-68.2015.8.20.5106] Total de Processos (10)



Setor: GABINETE DO PROCURADOR GERAL ADJUNTO




Procurador


Processo





JOSÉ
  DUARTE SANTANA


[2015.007632-8] Total de
  Processos (1)



Setor: GABINETE DO PROCURADOR GERAL DO ESTADO




Procurador


Processo





ANA CAROLINA
  MONTE PROCÓPIO DE ARAÚJO


[00110047.001626/2018-32] [00610230.000266/2018-15]
Total de Processos (2)



Setor: NÚCLEO ESPECIAL JUNTO AOS TRIBUNAIS SUPERIORES




Procurador


Processo





CARLOS FREDERICO
  BRAGA MARTINS


[0070840-65.2009.5.21.0016] [007200-90.2011.5.21.0005]
[0077100-38.2011.5.21.0001] [0075100-31.2012.5.21.0001]
[0070740-13.2009.5.21.0016] [0071440-13.2009.5.21.0008]
[0074500-35.2011.5.21.0004] [007400-95.2013.5.21.0004]
[0075200-69.2011.5.21.0008] [0074400-34.2012.5.21.0008]
[0074600-62.2012.5.21.0001] [0050300-33.2012.5.21.0002]
[0050200-67.2011.5.21.0017] [0050400-74.2011.5.21.0017]
[0050300-22.2011.5.21.0017] [0069800-33.2013.5.21.0008]
[0074900-98.2011.5.21.0020] [0051100-47.2011.5.21.0018]
[0051700-73.2012.5.21.0005] [0051600-33.2012.5.21.0001]
[0050400-85.2012.5.21.0002] [00550000-63.2011.5.21.0016]
[1.210.859] [1.175.959] [1.798.174]
[1.820.126] [1.409.192] [1.483.526]
[00265009520115210006] [00237007520125210001] [00258007620125210009]
[00258007620125210009] [00441004120115210003] [0044140-85.2009.5.21.0005]
[00433008220125210001] [0022100-08.2011.5.21.0016]
[0023600-20.2012.5.21.0002] [0023100-36.2012.5.21.0007]
[0021800-82.20115.21.0004] [00229009320125210018]
[00216004720125210002] [0021500-23.2011.5.21.0004]
[0029100-49.2012.5.21.0008] [00298001620125210011]
[002955-72.2012.5.21.0005] [0034000-15.2011.5.21.0007]
[0031700-86.2011.5.21.0005] [0032500-26.2011.5.21.0002]
[00285008320115210001] [0030300-46.2011.5.21.0002]
[0028000-17.2011.5.21.0001] [0030900-21.2012.5.21.0006]
[0030300-91.2012.5.21.0008] [0029200-16.2012.5.21.0004]
[0033800-83.2012.5.21.0003] [0031200-86.2012.5.21.0004]
[0031500-91.2011.5.21.0001] [0028900-79.2011.5.21.0007]
[0074800-46.2011.5.21.0020] [0074900-28.2011.5.21.0011]
[62024] [0050500-41.2011.5.21.0013] [0069400-02.2011.5.21.0004]
[0076300-27.2013.5.21.0005] [0075100-82.2013.5.21.0005]
[0050900-79.2011.5.21.0005] [0076200-03.2012.5.21.0007]
[0050900-39.2012.5.21.0007] [0073000-51.2013.5.21.0007]
[0075200-31.2013.5.21.0007] [0076700-03.2011.5.21.0008]
[0050600-74.2012.5.21.0008] [0072900-90.2013.5.21.0009]
[1.210.859] [0049900-11.2011.5.21.0016] Total
  de Processos (75)



Setor: PROCURADORIA ADMINISTRATIVA




Procurador


Processo





JACQUELINE MAIA
  ROCHA BEZERRA


[01110044.003197/2019-84] [00410040.002724/2019-71]
Total de Processos (2)




VITAL LUIZ COSTA


[00110008.003748/2019-19] Total
  de Processos (1)



Setor: PROCURADORIA DAS LICITAÇÕES, CONTRATOS E
CONVÊNIOS




Procurador


Processo





MARCOS ANTONIO
  PINTO DA SILVA


[01110020.001015/2019-17] [00410021.001006/2019-14]
[00410021.001705/2019-56] Total de Processos (3)



Setor: PROCURADORIA DO PATRIMÔNIO E DEFESA AMBIENTAL




Procurador


Processo





KENNEDY
  FELICIANO DA SILVA


[01110018.002428/2019-50] [2016.013663-4]
[2016.016343-5] [0846899-96.2018.8.20.5001] [2017.016589-6]
[0100535-51.2014.8.20.0118 ] Total de Processos (6)



Setor: PROCURADORIA FISCAL E DA DÍVIDA ATIVA




Procurador


Processo





RENAN AGUIAR DE
  GARCIA MAIA


[01110038.007046/2019-84] [110749/2002]
[01110038.007068/2019-44] [01110038.007058/2019-17]
[01110038.007057/2019-64] Total de Processos (5)




ANA KARENINA DE
  FIGUEIREDO FERREIRA STABILE


[00310004.002587/2019-67] [0806342-35.2018.8.20.0000]
[0819938-55.2017.8.20.5001] [0814502-18.2017.8.20.5001]
[0830977-15.2018.8.20.5001] [0506041-23.2002.8.20.0001]
[0845963-37.2019.8.20.5001] Total de Processos (7)




RODRIGO TAVARES
  DE ABREU LIMA


[0808689-41.2018.8.20.0000] [00210026.002170/2019-00]
[0829671-16.2015.8.20.5001] [0848780-11.2018.8.20.5001]
[0834069-64.2019.8.20.5001] [0806999-74.2018.8.20.0000]
[0805177-16.2019.8.20.0000] Total de Processos (7)




DANIEL COSTA DE
  MELO


[0101005-49.2014.8.20.0129] Total
  de Processos (1)




JOSÉ
  FERNANDES DINIZ JÚNIOR


[0100009-12.2018.8.20.0129] [0000619-23.1999.8.20.0101]
[0807666-41.2014.8.20.6001] Total de Processos (3)




ROSA MARIA
  D´ APRESENTAÇÃO FIGUEIREDO CALDAS


[01110038.006894/2019-76] [0001452-05.2004.8.20.0121]
[0833107-80.2015.8.20.5001] [0100014-59.2018.8.20.0153]
Total de Processos (4)




RENAN AGUIAR DE
  GARCIA MAIA


[01110023.004142/2019-30] [00310135.000560/2018-63]
[00310200.000906/2018-01] [00310200.000907/2018-47]
[00310200.000930/2018-31] [00310200.000971/2018-28]
[00310200.000974/2018-61] [00310200.000048/2019-77]
[00310200.000082/2019-41] [00310024.000072/2019-94]
[00310024.000096/2019-43] [00310024.000115/2019-31]
[00310038.000336/2019-51] [00310178.000119/2019-66]
[00310165.000060/2019-55] [00310200.000683/2018-73]
[00310156.000296/2018-10] [00310200.000630/2018-52]
[00310038.001824/2018-02] [00310135.000319/2018-34]
[223089/2017-3] [425098/2016-1] [00310038.002097/2018-92]
[00310200.000719/2018-19] [00310178.000417/2018-75]
[00310200.000841/2018-95] Total de Processos (26)



Setor: REGIONAL DE CAICÓ




Procurador


Processo





CARLOS
  JOSÉ FERNANDES REGO


[0006680-40.2012.8.20.0101] [0006680-40.2012.8.20.0101]
[0003570-77.2005.8.20.0101] [0100270-32.2016.8.20.0101]
[0100820-32.2013.8.20.0101] [0101431-48.2014.8.20.0101]
[0101250-81.2013.8.20.0101] [0102190-46.2013.8.20.0101]
[0002060-24.2008.8.20.0101] [0102902-36.2013.8.20.0101]
[0103462-41.2014.8.20.0101] [0104672-30.2014.8.20.0101]
[0104770-49.2013.8.20.0101] [0101780-17.2015.8.20.0101]
[0102872-64.2014.8.20.0101] [0105472-24.2015.8.20.0101]
[0022271-47.2009.8.20.0101] [0004202-93.2011.8.20.0101]
[0100841-71.2014.8.20.0101] [0104332-86.2014.8.20.0101]
[0801108-61.2019.8.20.5101] [0801569-67.2018.8.20.5101]
[0803696-41.2019.8.20.5101] [0102861-98.2015.8.20.0101]
[0802004-41.2018.8.20.5101] [0802377-72.2018.8.20.5101]
[0802529-23.2018.8.20.5101] [0800695-42.2019.8.20.5103]
[0102980-59.2015.8.20.0101] [0802135-73.2019.8.20.5103]
[0802187-69.2019.8.20.5103] [0802189-39.2019.8.20.5103]
[0802238-80.2019.8.20.5103] [0802340-05.2019.8.20.5103]
[0802337-50.2019.8.20.5103] [0800140-41.2018.8.20.5109]
[0800232-92.2019.8.20.5138] [0800085-03.2018.8.20.5138]
[0100068-46.2013.8.20.0138] [0800259-75.2019.8.20.5138]
[0800447-68.2019.8.20.5138] [0800448-53.2019.8.20.5138]
[0800452-90.2019.8.20.5138] [0800392-17.2019.8.20.5139]
[0800448-19.2019.8.20.5117] [0800166-78.2019.8.20.5117]
[0800173-70.2019.8.20.5117] [0100744-63.2018.8.20.0123]
[0000640-20.2005.8.20.0123] [0101342-56.2014.8.20.0123]
[0100957-74.2015.8.20.0123] [0000621-48.2004.8.20.0123]
[0000538-32.2004.8.20.0123] [0100400-85.2015.8.20.0156]
[0100400-22.2014.8.20.0156] [0103920-87.2016.8.20.0101]
[0105471-39.2015.8.20.0101] [0101759-38.2016.8.20.0123]
[0200067-49.2006.8.20.0127] Total de Processos (59)



Setor: REGIONAL DE MOSSORÓ




Procurador


Processo





EDUARDO BARBOSA
  DE ARAÚJO


[0500544-96.2019.4.05.8403] [0503259-54.2018.4.05.8401]
[0508247-55.2017.4.05.8401] [0500805-67.2019.4.05.8401]
[0506855-12.2019.4.05.8401] [0508159-46.2019.4.05.8401]
[0508641-91.2019.4.05.8401] [0508592-50.2019.4.05.8401]
[0507529-87.2019.4.05.8401] [0817744-87.2019.8.20.5106]
[0814958-07.2018.8.20.5106] Total de Processos (11)




VICTOR BARBOSA
  SANTOS


[0801891-97.2019.4.05.8401] [0502673-45.2017.4.05.8403]
[0800058-38.2019.4.05.8403] [0504633-76.2016.4.05.8401]
[0504535-86.2019.4.05.8401] [0508642-76.2019.4.05.8401]
[0508560-45.2019.4.05.8401] [0506453-62.2018.4.05.8401]
[0508590-80.2019.4.05.8401] [0814547-27.2019.8.20.5106]
[0000655-80.2009.8.20.0112] Total de Processos (11)



Setor: REGIONAL DE PAU DOS FERROS




Procurador


Processo





RODRIGO PINHEIRO
  NOBRE


[0003606-35.2004.8.20.0108] [0100093-47.2016.8.20.0108]
[0000597-89.2009.8.20.0108] [0002257-60.2005.8.20.0108]
[0102699-14.2017.8.20.0108] [0802721-95.2019.8.20.5108]
[0100580-11.2016.8.20.0110] [0100558-79.2018.8.20.0110]
[0100506-54.2016.8.20.0110] [0100901-12.2017.8.20.0120]
[0100748-18.2013.8.20.0110] [0000449-77.2006.8.20.0110]
[0100421-39.2014.8.20.0110] [0100618-23.2016.8.20.0110]
[0100482-26.2016.8.20.0110] [0100635-25.2017.8.20.0110]
[0100969-93.2016.8.20.0110] [0100258-54.2017.8.20.0110]
[0100560-49.2018.8.20.0110] [0100209-52.2013.8.20.0110]
[0100555-27.2018.8.20.0110] [0100706-61.2016.8.20.0110]
[0100556-46.2017.8.20.0110] [0100330-46.2014.8.20.0110]
Total de Processos (24)



Setor: SUBPROCURADORIA GERAL DO ESTADO




Procurador


Processo





JANNE MARIA DE
  ARAÚJO


[00810028.006068/2019-22] Total
  de Processos (1)



JULIANA MOURA NOGUEIRA
DIRETORA DA SECRETARIA GERAL PGE/RN"
17/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,CORPO DE BOMBEIROS MILITAR ,,,PORTARIA-SEI Nº 481,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191017&id_doc=662439,http://diariooficial.rn.gov.br/dei/dorn3/documentos/00000001/20191017/662439.htm,"PORTARIA-SEI Nº 481, DE 15 DE OUTUBRO DE 2019.
 
O COMANDANTE GERAL DO CORPO DE
BOMBEIROS MILITAR DO ESTADO DO RIO GRANDE DO NORTE, no uso de suas
atribuições que lhe são conferidas com o previsto no Inciso IX, Art. 2º
e inciso IV, Art.13º do Decreto nº 16.038 de 02 de maio de
2002, e combinado com o inciso IX, Art. 2º da Lei Complementar 230
de 22 de março de 2002, e ainda;
 
Considerando o Auto de Interdição,
emitido em 11 de outubro de 2019, pela Serviço de Atividades Técnicas Técnicas (SAT) 2ºSGB/2ºGB.
 
Considerando que o evento FESTA DO
CAJU  2019, sito a Av. Bevenuto Holanda, s/n 
Centro  Severiano Melo/RN, de responsabilidade da PREFEITURA MUNICIPAL DE
SEVERIANO MELO, deixara de cumprir as exigências estabelecidas na Lei
Complementar 601 de 07/08/2017, no item XX do Auto de Infração  Interdição Nº
03/2019, do Serviço de Atividades Técnicas do CBMRN.
 
RESOLVE:
 
1.                             
Ratificar e tornar pública a interdição do evento FESTA DO CAJU 
2019, sito a Av. Bevenuto Holanda, s/n  Centro 
Severiano Melo/RN, de responsabilidade da PREFEITURA MUNICIPAL DE SEVERIANO
MELO, deixara de cumprir as exigências estabelecidas na Lei Complementar 601 de
07/08/2017, no item XX do Auto de Infração  Interdição Nº 03/2019, do Serviço
de Atividades Técnicas do CBMRN.
 
2.                             
Publique-se em Diário Oficial do Estado.
 
Luiz Monteiro da Silva Junior 
Cel QOCBM
Comandante-Geral do CBMRN"
17/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,SEAD - PORTARIA Nº 1325 - 2019 Escola de Governo.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191017&id_doc=662535,http://diariooficial.rn.gov.br/dei/dorn3/documentos/00000001/20191017/662535.htm,"PORTARIA
Nº 1325/2019 - GS/SEAD
 
A SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO,
no uso das atribuições que lhe confere o artigo 54, inciso XIII, da Lei
Complementar Estadual n.º 163, de 06 de fevereiro de 1999, 
R E S O L V E:
Art. 1°. Designar o servidor José Ediran
de Magalhães Teixeira, matrícula n° 224.817-4, Subsecretário de Recursos
Humanos, para responder interinamente pela Direção Geral da Escola de Governo
Cardeal Dom Eugênio de Araújo Sales (EGRN).
Art. 2º.  Esta Portaria entra em vigor na data de sua
publicação, revogadas as disposições em contrário.
PUBLIQUE-SE. CUMPRA-SE.
Gabinete da Secretária de Estado da Administração - SEAD,
em Natal/RN, 16 de outubro de 2019.
 
MARIA VIRGÍNIA FERREIRA LOPES
Secretária de Estado da Administração"
17/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,SEAD - RESOLUÇÃO INTERADMINISTRATIVA N° 583-2019.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191017&id_doc=662548,http://diariooficial.rn.gov.br/dei/dorn3/documentos/00000001/20191017/662548.htm,"SECRETARIA DE ESTADO DA ADMINISTRAÇÃO
RESOLUÇÃO INTERADMINISTRATIVA N° 583 DE 17 DE JUNHO DE 2019.
A SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO E O SECRETÁRIO DE ESTADO
DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER, no uso das atribuições que lhes
são conferidas, tendo em vista o que consta no processo nº 27207/2001 (PAD nº
056/2003);
RESOLVEM tornar nula a Resolução Administrativa nº 1.001, de 22 de
julho de 2008, publicada no DOE nº 11.777, de 07/08/2008, que tornou sem efeito
a Resolução Administrativa nº 2.055, de 26 de outubro de 2006, publicada no DOE
de 04/11/2006, que concedeu aposentadoria por tempo de contribuição com
proventos integrais, a FRANCISCA SOARES DE SOUZA, matrícula nº 83.452-1, no
cargo de Professo PN-III A, do Quadro Geral de Pessoal do Estado  Secretaria
de Estado da Educação, da Cultura, do Esporte e do Lazer  SEEC.
PUBLIQUE-SE
MARIA VIRGÍNIA FERREIRA LOPES
Secretária de Estado da Administração
GETÚLIO MARQUES FERREIRA
Secretário de Estado da Educação, da Cultura, do Esporte e do Lazer"
